-0.57823 -3.84250
-1.23307 -3.39342
-0.46013 -9.60313
2.58253 -5.42555
-2.97773 1.51194
-3.51281 -3.32450
3.74271 -1.72739
3.51751 -5.46497
-6.04309 -9.37650
-2.07447 -8.58633
-0.04726 -2.41743
2.14269 -4.97310
5.59106 -2.58101
6.59560 -5.79403
7.08092 -4.16169
4.02075 -4.83191
4.53118 -5.91085
-2.17086 -3.62544
4.94885 -7.91027
4.78406 -4.15679
2.61345 -3.54245
5.27033 -3.78843
-2.20945 -6.06216
0.77908 -6.08332
3.09772 -2.97284
2.79032 -7.19008
3.69412 -2.44368
-1.01806 -10.11103
-0.40492 0.05411
-0.75445 -2.70724
5.05301 -1.33323
4.68213 0.35541
6.94444 -6.19331
4.51431 -4.12701
3.16958 0.48776
0.87544 -7.25095
1.46863 -10.16860
-2.88049 -5.83868
4.76757 -2.21168
3.25846 -8.57066
0.49069 -5.62679
2.68026 -2.18303
6.54445 -8.89569
5.64460 1.49408
4.34047 -0.89654
0.82651 -3.66826
6.65686 -1.98928
6.91542 -1.36436
0.39622 -3.71125
1.67945 -4.14305
5.81184 -9.97912
-1.87006 1.39308
4.05476 0.99777
-2.74943 -2.57903
0.07141 -0.93129
-1.35448 -2.09944
-0.67494 -4.30277
6.64833 -2.79657
3.24413 -4.84998
-1.16362 -4.29802
7.07662 -5.51289
5.03313 -5.48119
2.53442 -3.81664
0.28318 -3.67121
-0.65154 1.07324
-0.79043 -2.57797
8.25933 -6.00088
2.72181 -6.51159
2.54266 -5.32087
3.19703 -2.80846
4.73619 1.83762
3.23066 -3.24911
5.66091 -7.99067
1.26447 0.40829
9.28340 -0.15723
4.96323 -7.08889
3.43006 1.46654
1.49918 2.38417
4.63729 -7.47116
2.55287 -0.09062
3.95486 -4.54202
3.49921 -5.15296
6.42046 0.24597
6.69556 -4.14769
3.27421 -2.79418
10.37263 -4.89783
1.53349 -3.60824
3.36767 5.42028
4.48444 2.56261
5.08289 -4.27115
8.24911 -3.76744
5.89972 -2.55829
8.26526 0.10790
3.69638 -2.36687
3.65871 -0.61864
4.43101 -0.19653
1.57446 -3.29713
4.63309 -0.95156
6.23168 -1.39750
5.24306 -2.26263
4.61811 4.07349
7.82664 -0.11338
9.91480 -4.51046
9.30813 4.09729
2.94223 -2.78964
5.51176 0.39693
3.90112 -0.24973
1.61985 -2.86481
3.12048 -0.35544
4.56418 5.09473
0.17677 2.57942
5.20286 -1.38600
3.73838 -1.66643
11.02305 -0.93205
8.02164 -3.38035
5.50231 1.22050
6.69499 -0.41768
9.21071 0.45864
-5.44649 0.38272
8.02143 -3.61662
3.19914 0.32312
7.79221 0.99873
9.68019 3.67938
3.27320 1.74445
9.37079 0.35629
5.95272 -2.60999
8.49776 4.37913
3.56797 0.07486
1.52057 -0.43236
4.40352 -2.60132
7.63481 1.16631
2.34440 -2.41339
5.48544 6.58275
10.04628 0.56616
1.94927 4.44545
0.55632 -1.12167
6.53616 2.72262
5.96329 -1.92566
0.30621 3.57986
12.06746 0.55523
9.06379 0.59192
10.54144 2.41030
4.34548 4.16809
2.68972 -1.85207
8.63579 -0.05443
5.28792 -0.53419
6.76428 6.36325
-0.06484 5.47922
6.31319 -0.39900
9.83609 0.63335
0.31048 -0.02243
7.11618 0.66436
5.20610 0.31866
7.02881 3.84713
8.34579 -2.50479
6.04527 1.25080
4.37005 0.08971
8.68853 -2.49101
1.96851 -1.03063
7.10253 0.92845
3.80341 -0.16787
6.59023 -0.02228
4.46533 -2.96837
2.70404 2.18708
6.19967 2.56503
7.21357 2.69597
5.70949 -1.50720
4.98137 6.93756
10.50539 -1.51530
10.04740 -3.06372
9.87690 2.23425
10.20677 4.03699
10.54553 -4.54824
9.04461 1.27100
7.07602 2.35984
6.37063 -3.34745
8.23413 2.55277
5.97335 2.88671
7.65689 1.14285
4.86416 3.44039
8.20187 -4.28289
13.41166 7.34721
5.84506 2.49252
6.63321 6.51189
6.70191 3.77948
3.07033 4.12916
14.11780 5.98196
8.90125 6.51699
11.79314 2.62510
9.77650 7.50077
7.50503 -6.84218
6.49749 4.16476
14.64730 3.64806
7.80422 8.33404
10.81467 2.99484
6.56262 5.57825
6.77294 8.26772
9.11363 0.02051
6.83565 2.87479
9.44702 5.50738
26.32900 43.62152
22.45010 39.37823
16.99876 40.33905
23.63058 48.44723
23.20132 46.05925
22.91170 49.67076
24.26178 51.13646
24.67519 46.28918
18.65425 45.94181
23.71195 39.62675
25.63281 42.86637
27.99096 38.89276
21.43425 46.47997
24.53100 42.27381
28.95782 41.69758
26.68703 44.16911
20.15027 40.93493
25.31640 42.85514
24.28112 38.93836
27.16244 34.06133
24.74907 36.11419
29.54711 41.26043
30.93959 43.94819
31.91094 44.04839
28.64665 42.39488
23.49851 40.77084
32.91991 43.11240
32.59057 39.42997
27.37294 35.04862
29.92950 32.21997
30.84919 40.14538
28.10248 35.81890
31.48335 37.29002
24.75619 33.44014
34.83450 40.09160
28.61980 38.66509
33.17590 33.09356
33.85615 37.33714
31.40535 38.27070
30.88822 38.33609
27.99453 42.34525
35.09122 37.83348
33.54700 40.55017
32.92402 34.13433
32.53981 37.30549
37.13569 39.29648
30.44917 34.84475
34.66304 35.05512
30.79645 39.34702
31.61484 37.04213
30.13010 39.87589
35.97499 37.79294
31.78071 34.69918
26.40875 38.98230
40.68598 36.12228
35.25000 33.42642
37.89743 30.03232
36.97898 40.36126
34.38704 35.76847
38.28638 36.74570
42.53473 29.02588
41.22712 36.85574
39.41146 33.78797
38.19257 31.72123
38.29595 33.38067
37.90061 42.50882
39.10997 29.67932
32.78140 31.16849
39.26222 33.29462
36.90015 38.89248
36.46055 31.02224
39.62540 32.59130
41.58488 34.59430
35.33031 31.37133
38.88789 35.79428
38.91827 38.06347
45.07857 30.62441
39.20369 33.20142
40.03114 25.94014
42.32903 27.23010
43.24598 32.85247
38.70459 28.97686
40.18846 33.19603
48.73322 33.56901
42.69555 33.32199
43.83946 31.98116
47.80206 28.61796
38.32051 30.33236
49.34708 34.11392
42.34920 31.51821
42.40452 31.95741
43.69589 29.96951
42.46131 28.74056
40.05889 25.63873
46.89221 30.37689
44.36497 34.84766
45.47958 26.23552
42.29203 33.75096
41.29197 29.62120
39.69672 33.59209
44.30161 28.74269
46.23210 30.02445
45.80039 25.60494
51.35683 25.54150
47.75061 28.30932
47.61728 29.12883
47.19775 29.20955
49.57377 27.98071
46.84673 28.51102
45.55549 26.30882
46.26896 27.19624
54.04385 26.53713
48.67257 24.67062
49.49620 31.22322
47.24150 26.24464
50.58325 22.27008
52.36454 24.61890
46.01009 22.56913
46.13507 27.24220
49.49221 27.34514
53.24781 26.10971
47.49241 24.57186
44.75350 28.94424
48.84339 24.21345
54.26523 20.35288
52.46351 24.71843
51.23650 24.29271
50.32997 23.98782
49.22441 23.32615
47.58011 27.08653
54.11045 25.45019
56.85563 26.08143
52.59496 27.40387
52.31076 27.94711
59.13087 22.89630
53.81784 24.72284
50.76810 26.47841
48.50585 27.21585
54.65751 18.49005
53.02267 25.03168
57.07347 25.53577
53.40644 21.56306
51.24764 21.27344
57.38538 21.10780
57.69840 23.14337
54.25305 18.95730
51.57004 22.25521
57.95897 24.88468
58.81860 21.17249
57.32763 20.21220
54.31368 22.07975
56.28042 17.98566
55.57818 23.45559
63.28312 23.20959
60.36092 25.03415
56.87054 17.92827
59.88783 21.73225
63.85389 21.32755
54.21435 22.68469
56.59233 20.13141
61.75523 16.75249
55.72824 18.57801
62.66103 18.94237
58.09895 17.27711
60.02038 15.96008
62.07754 13.79356
56.27600 18.82656
59.40613 14.68110
62.95071 17.19996
57.89435 21.35941
59.30075 15.23982
65.52191 11.98594
58.34170 20.29535
63.20463 16.79621
66.75530 16.00684
57.65939 19.25077
72.52323 23.20629
63.15755 28.92542
64.72654 17.91441
61.59255 14.63752
62.00147 17.33665
64.29286 16.93308
66.67311 15.19003
64.31757 19.92430
61.73649 11.23171
65.03534 15.50665
68.01846 11.90784
68.59975 19.31253
65.10433 11.01937
64.13510 21.86453
67.92571 14.44649
66.93268 18.61223
71.82704 11.83427
67.18200 17.09487
70.23995 13.45993
64.49484 16.67033
64.19148 16.57082
63.50586 12.60450
61.10888 11.23580
64.64832 17.39079
67.80978 9.88179
69.43663 9.96577
67.00365 10.45751
69.33756 11.22358
69.64759 15.03469
68.26072 10.63714
64.30476 12.55178
69.37064 13.17219
68.26498 11.72887
73.18052 14.45446
69.19153 15.44447
65.73361 17.18133
72.35285 9.83939
70.82761 14.69280
71.69595 12.55568
69.32757 8.61418
72.19093 17.24270
69.89167 12.99020
75.21730 10.07025
68.45428 9.09452
74.60897 14.64560
67.60702 14.88281
75.13584 11.80998
72.80718 6.71414
67.70380 7.42504
72.77036 6.80622
70.87532 7.64821
72.69539 11.23793
79.37891 9.81136
76.50814 9.41155
74.82350 12.91418
72.73375 11.42590
80.60195 8.37627
